name,category,city,address,website,email,phone,reviews_rating,num_reviews,description,schedule,auxiliar(borrar),img1,img2
Chica Club Barcelona,Discoteca,Barcelona,"Carrer del Rosselló, 217, Eixample, 08008 Barcelona",chicabcn.cat,NO_EMAIL,699232543,3.1,162,NOT_FOUND,"[{'day': 'viernes', 'hours': '22:00–5:00'}, {'day': 'sábado', 'hours': '22:00–5:00'}, {'day': 'domingo', 'hours': '22:00–5:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': '22:00–5:00'}, {'day': 'jueves', 'hours': '22:00–5:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipM-Mk1k-ERUPSzyDw7YB5-kggPQxqStASfqrncY=w143-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipM-Mk1k-ERUPSzyDw7YB5-kggPQxqStASfqrncY=w408-h261-k-no
56 Lounge Bar,Lounge,NO_CITY,"Carrer de la Marina, 56, Sant Martí, 08005 Barcelona",NO_WEBSITE,,NO_PHONE,4.0,149,NOT_FOUND,"[{'day': 'viernes', 'hours': '16:00–3:00'}, {'day': 'sábado', 'hours': '16:00–3:00'}, {'day': 'domingo', 'hours': '16:00–3:00'}, {'day': 'lunes', 'hours': '17:00–2:30'}, {'day': 'martes', 'hours': '17:00–2:30'}, {'day': 'miércoles', 'hours': '17:00–2:30'}, {'day': 'jueves', 'hours': '17:00–2:30'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipOlih7y2RphCnGQeZF2HACA6Kbt3kVAEflmg_fx=w122-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipNnwphCUMs2IvcmmB23Neu9dnTCohYDuHcmvipE=w408-h544-k-no
Bar Abanico,Pub,Barcelona,"Carrer del Camp, 3, Sarrià-Sant Gervasi, 08021 Barcelona",abanico-barcelona.com,info@abanico-barcelona.com,650291010,4.4,138,NOT_FOUND,"[{'day': 'viernes', 'hours': '23:00–3:00'}, {'day': 'sábado', 'hours': '23:00–3:00'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': 'Cerrado'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipNWDC24xyjQ5-wCicESSWDdbJad0SjKmsbTlgE-=w163-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipOjUbgr8S_p4QoneX3lkvh3tRjodw7_ZHQ2tjhJ=w408-h271-k-no
Sala River,Bar con música en directo,NO_CITY,"Carrer Santa Anna, 14, 08901 L'Hospitalet de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,4.6,136,NOT_FOUND,"[{'day': 'viernes', 'hours': '23:00–3:00'}, {'day': 'sábado', 'hours': '19:30–3:00'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': '20:00–1:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipM4cFs5ezUid_YP-ZGspYJOkkfVQqatjjMfUECK=w80-h106-k-no,https://lh5.googleusercontent.com/p/AF1QipNir7FF0IS9MrBTbmuAvTHWtW2_G30bljikewnN=w408-h306-k-no
Albaicín,Bar,NO_CITY,"Carrer de Josep Pla, 6, 08901 L'Hospitalet de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,4.3,136,NOT_FOUND,"[{'day': 'viernes', 'hours': '6:15–23:00'}, {'day': 'sábado', 'hours': '7:30–23:00'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': '6:15–23:00'}, {'day': 'martes', 'hours': '6:15–23:00'}, {'day': 'miércoles', 'hours': '6:15–23:00'}, {'day': 'jueves', 'hours': '6:15–23:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipMNA0W6E3EffVp3QdYisf52_aXgako5Z-gLotXU=w80-h142-k-no,https://lh5.googleusercontent.com/p/AF1QipMNA0W6E3EffVp3QdYisf52_aXgako5Z-gLotXU=w408-h725-k-no
Bar Enka 3,Lounge,NO_CITY,"Carrer de Sants, 384, Les Corts, 08028 Barcelona",NO_WEBSITE,,NO_PHONE,3.5,133,NOT_FOUND,"[{'day': 'viernes', 'hours': '8:00–24:00'}, {'day': 'sábado', 'hours': '8:00–1:00'}, {'day': 'domingo', 'hours': '9:00–1:00'}, {'day': 'lunes', 'hours': '8:00–24:00'}, {'day': 'martes', 'hours': '8:00–24:00'}, {'day': 'miércoles', 'hours': '8:00–24:00'}, {'day': 'jueves', 'hours': '8:00–24:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipNkMQvzADRPaYQEB500NKhbktOYtuwzWPOAcVne=w92-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipNkMQvzADRPaYQEB500NKhbktOYtuwzWPOAcVne=w408-h408-k-no
El Cangrejo Eixample,Bar gay,NO_CITY,"Carrer de Villarroel, 88, L'Eixample, 08011 Barcelona",NO_WEBSITE,,NO_PHONE,3.9,131,NOT_FOUND,"[{'day': 'viernes', 'hours': '22:45–3:00'}, {'day': 'sábado', 'hours': '22:45–3:00'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': 'Cerrado'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipOk38QZTYBPseRo0hRd8gxrRQS1KFh8HoaG6BoA=w163-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipOk38QZTYBPseRo0hRd8gxrRQS1KFh8HoaG6BoA=w426-h240-k-no
Lennon's Club,Discoteca,NO_CITY,"Av. Fabregada, 91, 08901 L'Hospitalet de Llobregat, Barcelona",lennonsclub.com,NO_EMAIL,NO_PHONE,3.8,120,NOT_FOUND,"[{'day': 'viernes', 'hours': '21:00–24:00'}, {'day': 'sábado', 'hours': '0:00–6:0021:00–24:00'}, {'day': 'domingo', 'hours': '0:00–6:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': 'Cerrado'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipN_pjesaYgDr7_tCVmnepo04aIB1O5SCH1AxMVC=w122-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipOvDhXFfWAQf6zUxuP-ndv0_vFfb8JFJuoD3z_6=w408-h296-k-no
LaKontra de Gràcia,Bar musical,Barcelona,"Plaça del Sol, 3, Local 1, Gràcia, 08012 Barcelona",lakontra.org,lakontradegracia@gmail.com,NO_PHONE,3.9,113,NOT_FOUND,"[{'day': 'viernes', 'hours': '12:00–3:00'}, {'day': 'sábado', 'hours': '12:00–3:00'}, {'day': 'domingo', 'hours': '12:00–19:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': '18:30–1:00'}, {'day': 'jueves', 'hours': '18:30–2:30'}]",Amigable con la comunidad LGTBI+,https://lh5.googleusercontent.com/p/AF1QipPm2DmaYv2wqi7GEPeWkfllLvl1m2W_pNzP0PtC=w122-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipM1zNMQmAd-zFrUV6GrwnqkW5UKKrqRTtNPtNSt=w408-h544-k-no
Manolo's Bar,Bar,NO_CITY,"Carrer de Garcilaso, 161, Sant Andreu, 08027 Barcelona",NO_WEBSITE,,NO_PHONE,4.5,104,NOT_FOUND,"[{'day': 'viernes', 'hours': '8:00–23:00'}, {'day': 'sábado', 'hours': '8:00–23:00'}, {'day': 'domingo', 'hours': '8:00–23:00'}, {'day': 'lunes', 'hours': '8:00–23:00'}, {'day': 'martes', 'hours': '8:00–23:00'}, {'day': 'miércoles', 'hours': '8:00–23:00'}, {'day': 'jueves', 'hours': '8:00–23:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipOeL5jCztu6m85XGDUAvQdkEQvDWR7dx9V8JtSz=w122-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipOeL5jCztu6m85XGDUAvQdkEQvDWR7dx9V8JtSz=w408-h305-k-no
EL TIET,Coctelería,Barcelona,"Carrer de Neopàtria, 43, Sant Andreu, 08030 Barcelona",NO_WEBSITE,,602020483,4.4,104,NOT_FOUND,"[{'day': 'viernes', 'hours': '18:00–3:00'}, {'day': 'sábado', 'hours': '18:00–3:00'}, {'day': 'domingo', 'hours': '18:00–2:30'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': '18:00–2:30'}, {'day': 'miércoles', 'hours': '18:00–2:30'}, {'day': 'jueves', 'hours': '18:00–2:30'}]",Reclamar esta empresa,https://lh5.googleusercontent.com/p/AF1QipOHFlRdhrPViFI4qVZT5ptMjoWlHP_zn5OJBx1x=w80-h106-k-no,https://lh5.googleusercontent.com/p/AF1QipO4LVU-ZTBTEhNM-8BlUEJWwIR4gRzDDJBIVBVi=w493-h240-k-no
Leounge Karaoke Bar,Karaoke,NO_CITY,"Carrer del Francolí, 68, Sarrià-Sant Gervasi, 08006 Barcelona",NO_WEBSITE,,NO_PHONE,4.3,103,Espejos y sofás de estilo barroco y toques en rojo crean ambiente en este bar musical apto para eventos.,"[{'day': 'viernes', 'hours': '18:00–2:30'}, {'day': 'sábado', 'hours': '12:00–2:30'}, {'day': 'domingo', 'hours': '12:30–24:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': '18:00–23:30'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipMdxaI6lwYPhpZTpi656vbyclblevIdub3hKC8N=w138-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipNlJTdkRAZJ969sTz4Hwfid0wHxjz3-lAuP06jq=w431-h240-k-no
Milestones Bar,Snack bar,Barcelona,"Carrer de Saragossa, 89, Sarrià-Sant Gervasi, 08006 Barcelona",instagram.com,NO_EMAIL,669295850,4.7,95,NOT_FOUND,"[{'day': 'viernes', 'hours': '20:00–3:00'}, {'day': 'sábado', 'hours': '20:00–3:00'}, {'day': 'domingo', 'hours': '20:00–2:30'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': '20:00–2:30'}, {'day': 'miércoles', 'hours': '20:00–2:30'}, {'day': 'jueves', 'hours': '20:00–2:30'}]",Reservar una mesa,https://lh5.googleusercontent.com/p/AF1QipNaw3pN61sgDm7FzAQ1rCO0StqOmlQY8bWBdE5a=w80-h106-k-no,https://lh5.googleusercontent.com/p/AF1QipN-3IvI5Tl3y84Omg5Vi8zw6LABX9VpUdwFATPG=w408-h306-k-no
Telephone nightbar,Club nocturno,Barcelona,"Carrer d'Aribau, 87, L'Eixample, 08036 Barcelona",instagram.com,NO_EMAIL,615684688,4.7,93,NOT_FOUND,"[{'day': 'viernes', 'hours': '20:00–3:30'}, {'day': 'sábado', 'hours': '20:00–3:30'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': '20:00–2:30'}, {'day': 'jueves', 'hours': '20:00–2:30'}]",Carta,https://lh5.googleusercontent.com/p/AF1QipMngpcpP6C61APnwx_6U0ZRlyZCGvAJWCcDHVFY=w163-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipMiF3Twmwaf1U_UVRFgJt6O1AZI9rsQz9C_y8gT=w408-h409-k-no
WOODY,Bar,Barcelona,"Plaça del Sol, 7, Gràcia, 08012 Barcelona",facebook.com,NO_EMAIL,625597645,3.0,75,Música jazz y cócteles en bar de copas revestido en madera con carteles de cine que sirve también tapas.,"[{'day': 'viernes', 'hours': '18:00–3:00'}, {'day': 'sábado', 'hours': '18:00–3:00'}, {'day': 'domingo', 'hours': '18:00–1:00'}, {'day': 'lunes', 'hours': '18:00–1:00'}, {'day': 'martes', 'hours': '18:00–1:00'}, {'day': 'miércoles', 'hours': '18:00–1:00'}, {'day': 'jueves', 'hours': '18:00–1:00'}]",Reclamar esta empresa,https://lh5.googleusercontent.com/p/AF1QipPn7C81fdFP0rGHX77ZnfaEqayMipOuACneTNzy=w80-h93-k-no,https://lh5.googleusercontent.com/p/AF1QipMzoFzck1yPsVKTGr5rAP_ONxGX-AAypNjNbdYZ=w408-h544-k-no
Shisha Lounge Dejavu - Shisha Hospitalet del Llobregat,Lounge,NO_CITY,"Carrer de Pere Pelegrí, 32, 08906 Esplugues de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,4.5,74,NOT_FOUND,"[{'day': 'viernes', 'hours': '20:00–3:00'}, {'day': 'sábado', 'hours': '20:00–3:00'}, {'day': 'domingo', 'hours': '20:00–3:00'}, {'day': 'lunes', 'hours': '20:00–2:30'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': '20:00–2:30'}, {'day': 'jueves', 'hours': '20:00–2:30'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipPJWvNVENpxTl-yyDHwp0EMlee_qF5tZ1ZffVrs=w80-h106-k-no,https://lh5.googleusercontent.com/p/AF1QipNm86PUZl6KlYJtAubHAjBPZItrQnTP671mBkyI=w427-h240-k-no
Nick Havanna,Discoteca,Barcelona,"Carrer del Rosselló, Eixample, 08008 Barcelona",m.facebook.com,NO_EMAIL,658303704,3.9,73,NOT_FOUND,"[{'day': 'viernes', 'hours': 'Cerrado'}, {'day': 'sábado', 'hours': 'Cerrado'}, {'day': 'domingo', 'hours': '6:00–23:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': '19:30–23:30'}]",Reclamar esta empresa,https://lh5.googleusercontent.com/p/AF1QipM3lXn5C_P9tcIloI2VxbAAVXQ08m22YndThUqZ=w92-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipM3lXn5C_P9tcIloI2VxbAAVXQ08m22YndThUqZ=w408-h408-k-no
Wanasah Barcelona,Discoteca,Barcelona,Carta,"Av. de Sarrià, 44, Les Corts, 08029 Barcelona",NO_EMAIL,666317753,3.6,67,NOT_FOUND,"[{'day': 'viernes', 'hours': '0:00–5:0023:00–24:00'}, {'day': 'sábado', 'hours': '0:00–6:0023:00–24:00'}, {'day': 'domingo', 'hours': '0:00–6:0023:00–24:00'}, {'day': 'lunes', 'hours': '0:00–5:0023:00–24:00'}, {'day': 'martes', 'hours': '0:00–5:0023:00–24:00'}, {'day': 'miércoles', 'hours': '0:00–5:0023:00–24:00'}, {'day': 'jueves', 'hours': '0:00–5:0023:00–24:00'}]",instagram.com,https://lh5.googleusercontent.com/p/AF1QipMrAAFDkichp6C4lx6zTcKnbpoubSuuQXABGRSp=w163-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipMrAAFDkichp6C4lx6zTcKnbpoubSuuQXABGRSp=w427-h240-k-no
YASS! Barcelona | LGTBIQ+ Gay Party,Discoteca,Barcelona,"Carrer de Tarragona, 141, Sants-Montjuïc, 08014 Barcelona",yassparty.com,NO_EMAIL,934878342,3.6,66,NOT_FOUND,"[{'day': 'viernes', 'hours': 'Cerrado'}, {'day': 'sábado', 'hours': '23:45–24:00'}, {'day': 'domingo', 'hours': '0:00–6:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': 'Cerrado'}]",Amigable con la comunidad LGTBI+,https://lh5.googleusercontent.com/p/AF1QipN-dLfCApdXbmYlHbsp7nhbxiuaVaK3w1DX2fbq=w138-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipOoGPn_QDHyro9VMx7CHBRqFlWvbdToQOXJhUU=w408-h725-k-no
Snoopy,Lounge,NO_CITY,"Carrer de Sant Jordi, 5, 08740 Sant Andreu de la Barca, Barcelona",NO_WEBSITE,,NO_PHONE,4.2,60,NOT_FOUND,"[{'day': 'viernes', 'hours': '11:00–22:00'}, {'day': 'sábado', 'hours': '11:00–22:00'}, {'day': 'domingo', 'hours': '11:00–22:00'}, {'day': 'lunes', 'hours': '11:00–22:00'}, {'day': 'martes', 'hours': '11:00–22:00'}, {'day': 'miércoles', 'hours': '11:00–22:00'}, {'day': 'jueves', 'hours': '11:00–22:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipPbwEmbv3yqiqGLe9uqOJxW0pLnzNvArQEZRiSD=w80-h106-k-no,https://lh5.googleusercontent.com/p/AF1QipPbwEmbv3yqiqGLe9uqOJxW0pLnzNvArQEZRiSD=w408-h544-k-no
Los Panda Lounge,Lounge,Barcelona,"Carrer de la Independència, 326, Sant Martí, 08026 Barcelona",facebook.com,NO_EMAIL,634244970,4.8,60,NOT_FOUND,"[{'day': 'viernes', 'hours': '11:00–14:0016:00–22:00'}, {'day': 'sábado', 'hours': '16:00–22:00'}, {'day': 'domingo', 'hours': '16:00–22:00'}, {'day': 'lunes', 'hours': '11:00–14:0016:00–22:00'}, {'day': 'martes', 'hours': '11:00–14:0016:00–22:00'}, {'day': 'miércoles', 'hours': '11:00–14:0016:00–22:00'}, {'day': 'jueves', 'hours': '11:00–14:0016:00–22:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipMjPKymWpu-UhLq21P3EySw7LfkSnnLojTy0-RB=w80-h106-k-no,https://lh5.googleusercontent.com/p/AF1QipMjPKymWpu-UhLq21P3EySw7LfkSnnLojTy0-RB=w408-h544-k-no
Bar Anubis,Lounge,L'Hospitalet de Llobregat,"Carrer de Rafael Campalans, 166, 08903 L'Hospitalet de Llobregat, Barcelona",facebook.com,NO_EMAIL,933325692,3.9,58,NOT_FOUND,"[{'day': 'viernes', 'hours': '8:00–22:00'}, {'day': 'sábado', 'hours': '8:00–22:00'}, {'day': 'domingo', 'hours': '8:00–22:00'}, {'day': 'lunes', 'hours': '8:00–22:00'}, {'day': 'martes', 'hours': '8:00–22:00'}, {'day': 'miércoles', 'hours': '8:00–22:00'}, {'day': 'jueves', 'hours': '8:00–22:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipMSUvbU9OvG6Wgk_2NfHXqZKzXhoHKoriv6ohCF=w122-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipMSUvbU9OvG6Wgk_2NfHXqZKzXhoHKoriv6ohCF=w408-h306-k-no
Maison Close Barcelona,Club de entretenimiento para adultos,Barcelona,"Pg. de Gràcia, 123, bajos, Gracia, 08008 Barcelona",maisonclose.com,reservas@maisonclose.com,626242275,4.3,57,NOT_FOUND,NOT_FOUND,Amigable con la comunidad LGTBI+,https://lh5.googleusercontent.com/p/AF1QipPY_uTw-ao25SOJPBoUpK05uFANoKsAQi7UE2Yo=w138-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipPY_uTw-ao25SOJPBoUpK05uFANoKsAQi7UE2Yo=w408-h272-k-no
The Black Room,Club nocturno,Barcelona,"Rambla de Catalunya, 4, Eixample, 08007 Barcelona",facebook.com,NO_EMAIL,NO_PHONE,3.4,55,NOT_FOUND,"[{'day': 'viernes', 'hours': '9:00–17:00'}, {'day': 'sábado', 'hours': '9:00–17:00'}, {'day': 'domingo', 'hours': '9:00–17:00'}, {'day': 'lunes', 'hours': '9:00–17:00'}, {'day': 'martes', 'hours': '9:00–17:00'}, {'day': 'miércoles', 'hours': '9:00–17:00'}, {'day': 'jueves', 'hours': '9:00–17:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipPah97Pn5NG8mAhi25ZHytQLrnXMDMBupxMjpyY=w128-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipPah97Pn5NG8mAhi25ZHytQLrnXMDMBupxMjpyY=w408-h292-k-no
Mr. French Barcelona,Discoteca,Barcelona,"Carrer del Comte d'Urgell, 292, L'Eixample, 08036 Barcelona",instagram.com,NO_EMAIL,622865203,4.3,54,NOT_FOUND,"[{'day': 'viernes', 'hours': '0:00–6:0023:59–24:00'}, {'day': 'sábado', 'hours': '0:00–6:0023:59–24:00'}, {'day': 'domingo', 'hours': '0:00–6:0023:59–24:00'}, {'day': 'lunes', 'hours': '0:00–6:00'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': '23:59–24:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipN-WFJYUMnXz4EkVuxtqUHZXQ3X9l81SGgKVdrI=w80-h106-k-no,https://lh5.googleusercontent.com/p/AF1QipN-WFJYUMnXz4EkVuxtqUHZXQ3X9l81SGgKVdrI=w408-h541-k-no
Sala B Barcelona,Discoteca,Barcelona,"C/ de Muntaner, 244, Sarrià-Sant Gervasi, 08021 Barcelona",luzdegas.com,comunicacio@luzdegas.com,932097711,2.6,51,NOT_FOUND,"[{'day': 'viernes', 'hours': '0:00–5:0023:59–24:00'}, {'day': 'sábado', 'hours': '0:00–6:0023:59–24:00'}, {'day': 'domingo', 'hours': '0:00–6:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': '23:59–24:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipOoWRkpQHquYfNgTyrcEeGM6GHYlpH1JhcndzaC=w80-h177-k-no,https://lh5.googleusercontent.com/p/AF1QipOoWRkpQHquYfNgTyrcEeGM6GHYlpH1JhcndzaC=w408-h904-k-no
Sala Imperator,Discoteca,NO_CITY,"Carrer de Còrsega, 327, Bajos, Gracia, 08037 Barcelona",NO_WEBSITE,,NO_PHONE,3.4,47,NOT_FOUND,"[{'day': 'viernes', 'hours': 'Cerrado'}, {'day': 'sábado', 'hours': '18:30–22:00'}, {'day': 'domingo', 'hours': '18:30–24:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': '18:30–24:00'}, {'day': 'jueves', 'hours': 'Cerrado'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipPvU2sqhmqzHFbfJASGbCuN70ciL289Ea0PU0P3=w80-h106-k-no,https://lh5.googleusercontent.com/p/AF1QipPvU2sqhmqzHFbfJASGbCuN70ciL289Ea0PU0P3=w408-h544-k-no
Bar Terraza,Lounge,NO_CITY,"Carrer del Molí, 23, 08906 L'Hospitalet de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,4.6,47,NOT_FOUND,"[{'day': 'viernes', 'hours': '8:30–23:30'}, {'day': 'sábado', 'hours': '8:30–23:30'}, {'day': 'domingo', 'hours': '9:00–23:30'}, {'day': 'lunes', 'hours': '8:30–23:30'}, {'day': 'martes', 'hours': '8:30–23:30'}, {'day': 'miércoles', 'hours': '8:30–23:30'}, {'day': 'jueves', 'hours': 'Cerrado'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipM8tkZiTQP6nYVDcRTkOXMGZOqgFLAsbqK7WQQ9=w80-h106-k-no,https://lh5.googleusercontent.com/p/AF1QipM8tkZiTQP6nYVDcRTkOXMGZOqgFLAsbqK7WQQ9=w408-h544-k-no
Bar Restaurante la Cabaña Y Club Don Royal,Club nocturno,NO_CITY,"Carrer de Béjar, 51, Sants-Montjuïc, 08014 Barcelona",NO_WEBSITE,,NO_PHONE,3.9,43,NOT_FOUND,NOT_FOUND,NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipMYodTeO5KP105FSmzW9HC51h5X00szeMFsrfGZ=w124-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipMYodTeO5KP105FSmzW9HC51h5X00szeMFsrfGZ=w408-h302-k-no
.,Bar,NO_CITY,"Carrer de la Pubilla Cases, 18, 08906 L'Hospitalet de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,4.1,41,NOT_FOUND,"[{'day': 'viernes', 'hours': '6:00–1:00'}, {'day': 'sábado', 'hours': '6:00–1:00'}, {'day': 'domingo', 'hours': '6:00–24:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': '0:00–1:006:00–1:00'}, {'day': 'miércoles', 'hours': '6:00–1:00'}, {'day': 'jueves', 'hours': '6:00–1:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipPTG3QjfAX94tfwuJ3Sb4qel-lLTbJHemi6K5Qs=w80-h139-k-no,https://lh5.googleusercontent.com/p/AF1QipPTG3QjfAX94tfwuJ3Sb4qel-lLTbJHemi6K5Qs=w408-h711-k-no
Bar Salvador,Lounge,NO_CITY,"Plaça del Repartidor, 08901 Hospitalet de Llobregat (L'), Barcelona",NO_WEBSITE,,NO_PHONE,3.2,41,NOT_FOUND,"[{'day': 'viernes', 'hours': '7:00–24:00'}, {'day': 'sábado', 'hours': '7:00–24:00'}, {'day': 'domingo', 'hours': '7:00–24:00'}, {'day': 'lunes', 'hours': '7:00–24:00'}, {'day': 'martes', 'hours': '7:00–24:00'}, {'day': 'miércoles', 'hours': '7:00–24:00'}, {'day': 'jueves', 'hours': '7:00–24:00'}]",NOT_FOUND,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZKfpicT7AolWeNpPd12c9g&cb_client=search.gws-prod.gps&w=80&h=92&yaw=3.097971&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZKfpicT7AolWeNpPd12c9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.097971&pitch=0&thumbfov=100
Icon Club Barcelona,Discoteca,Barcelona,"Carrer de Felip II, 25, Sant Andreu, 08027 Barcelona",instagram.com,NO_EMAIL,675585159,3.4,39,NOT_FOUND,"[{'day': 'viernes', 'hours': '0:00–5:0023:55–24:00'}, {'day': 'sábado', 'hours': '0:00–6:0023:55–24:00'}, {'day': 'domingo', 'hours': '0:00–6:0023:55–24:00'}, {'day': 'lunes', 'hours': '0:00–5:00'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': '23:55–24:00'}]",Reclamar esta empresa,https://lh5.googleusercontent.com/p/AF1QipOZN_9ryu_RPCmTWFoR34sOh4JydrDVUa3ackdp=w163-h92-k-no,https://lh3.googleusercontent.com/p/AF1QipO73mdxiF-rAJeokjxpP2njgsnW7JfZFCZsy2c=w408-h725-k-no
Vertigo Club,Discoteca,NO_CITY,"Carrer de Còrsega, 327, Gràcia, 08037 Barcelona",instagram.com,NO_EMAIL,NO_PHONE,3.7,39,NOT_FOUND,"[{'day': 'viernes', 'hours': '0:00–6:00'}, {'day': 'sábado', 'hours': 'Cerrado'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': 'Cerrado'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipM1w9KNKZz985Tib2ZTDurng8pVAd7aJb___rlH=w138-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipM1w9KNKZz985Tib2ZTDurng8pVAd7aJb___rlH=w408-h272-k-no
